,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
9965,756536.0,1,7.0,1174162.0,2.0,0,3,33368.18,9.8,18.0,0.0,955662.0,1911162.0,0.0,0.0
9966,431948.0,1,7.5,1865230.0,1.0,0,3,30154.52,17.5,11.0,0.0,467210.0,690910.0,0.0,0.0
9967,441584.0,1,6.5,3909022.0,5.0,0,5,21141.3,22.5,15.0,1.0,1482.0,287034.0,1.0,0.0
9968,527560.0,0,6.5,1019711.0,4.0,2,3,18015.04,18.8,17.0,0.0,330695.0,1029358.0,0.0,0.0
9969,189398.0,1,6.5,1174162.0,5.0,2,7,14036.44,16.0,5.0,1.0,81605.0,209990.0,1.0,0.0
9970,776864.0,1,7.5,1437692.0,1.0,0,3,30430.97,20.4,12.0,0.0,688446.0,1233958.0,0.0,0.0
9971,558470.0,0,6.5,1543408.0,10.0,0,3,15691.34,17.0,10.0,0.0,331075.0,527318.0,0.0,0.0
9972,257400.0,1,7.0,703950.0,3.0,2,7,3132.53,11.4,5.0,0.0,93233.0,175824.0,0.0,0.0
9973,446028.0,0,7.0,4333577.0,10.0,0,3,41530.01,39.4,14.0,0.0,78850.0,438966.0,0.0,0.0
9974,80102.0,1,7.5,1479530.0,2.0,2,3,12452.6,15.2,7.0,0.0,198778.0,582692.0,0.0,0.0
9975,169906.0,1,7.0,3762380.0,1.0,0,3,24894.37,25.5,9.0,0.0,212705.0,300718.0,0.0,0.0
9976,177936.0,1,7.5,1174162.0,3.0,0,11,13554.03,26.1,6.0,0.0,141208.0,173580.0,0.0,0.0
9977,164538.0,1,7.0,705907.0,7.0,0,3,7588.41,15.0,11.0,0.0,186238.0,279708.0,0.0,0.0
9978,392436.0,1,7.0,1826413.0,2.0,0,3,21612.5,14.1,16.0,1.0,255911.0,527230.0,0.0,0.0
9979,758142.0,0,7.0,2394551.0,10.0,0,3,30131.53,15.6,8.0,0.0,101973.0,393580.0,0.0,0.0
9980,417252.0,1,7.0,1429997.0,8.0,0,3,9724.01,19.1,8.0,0.0,208088.0,600864.0,0.0,0.0
9981,537196.0,0,7.0,2725607.0,8.0,0,3,48379.7,25.9,7.0,0.0,4875001.0,7700880.0,0.0,0.0
9982,215292.0,1,7.5,1673406.0,1.0,0,3,8478.56,22.5,10.0,0.0,181222.0,713768.0,0.0,0.0
9983,226600.0,1,7.0,934705.0,4.0,1,3,13007.97,9.4,10.0,0.0,141873.0,365068.0,0.0,0.0
9984,783178.0,1,7.0,2647517.0,8.0,2,3,29122.63,15.8,14.0,0.0,306869.0,517198.0,0.0,0.0
9985,206316.0,1,7.0,1669359.0,8.0,0,3,36169.35,23.1,9.0,0.0,122645.0,180224.0,0.0,0.0
9986,43824.0,1,7.0,946200.0,10.0,2,6,18135.5,18.1,4.0,0.0,127015.0,228008.0,0.0,0.0
9987,222618.0,0,7.0,1038065.0,5.0,1,3,9602.03,15.6,6.0,1.0,125400.0,166892.0,1.0,0.0
9988,329582.0,0,7.0,2504732.0,2.0,2,3,6011.41,28.8,5.0,0.0,230261.0,314028.0,0.0,0.0
9989,263758.0,1,7.5,1174162.0,10.0,2,3,28922.94,26.0,11.0,0.0,611040.0,903606.0,0.0,0.0
9990,175054.0,1,7.0,604713.0,3.0,1,3,12850.27,14.2,14.0,1.0,181431.0,387596.0,1.0,0.0
9991,266112.0,1,7.0,1907543.0,10.0,0,3,23685.21,18.4,17.0,0.0,238070.0,494934.0,0.0,0.0
9992,652366.0,1,7.0,1738044.0,6.0,0,5,24187.76,16.9,11.0,0.0,197828.0,261492.0,0.0,0.0
9993,393624.0,0,7.0,2077460.0,7.0,0,3,29430.62,18.0,8.0,0.0,207499.0,251592.0,0.0,0.0
9994,157036.0,1,7.0,1379780.0,10.0,0,3,8209.71,37.5,7.0,0.0,117876.0,222288.0,0.0,0.0
9995,685630.0,0,7.0,1174162.0,10.0,1,3,17627.82,26.8,11.0,0.0,816354.0,1542024.0,0.0,0.0
9996,558140.0,0,7.5,2371580.0,10.0,0,3,34980.9,17.4,18.0,0.0,536332.0,1318482.0,0.0,0.0
9997,450868.0,0,7.0,1168158.0,2.0,0,3,22779.1,25.2,9.0,0.0,419045.0,1160764.0,0.0,0.0
9998,317614.0,1,7.0,1937601.0,10.0,2,3,21152.13,24.5,10.0,0.0,393699.0,748506.0,0.0,0.0
9999,625944.0,0,6.5,1422587.0,9.0,0,3,32363.65,10.2,12.0,0.0,703285.0,1170004.0,0.0,0.0
10000,130108.0,1,7.0,1331102.0,1.0,2,3,16860.6,26.0,15.0,0.0,723216.0,1097514.0,0.0,0.0
10001,152724.0,1,7.5,904438.0,8.0,0,3,11606.91,14.5,8.0,0.0,67431.0,424380.0,0.0,0.0
10002,554906.0,1,6.5,1763561.0,10.0,2,3,41737.49,31.4,15.0,0.0,383534.0,561440.0,0.0,0.0
10003,220572.0,0,6.5,763876.0,2.0,2,3,8657.35,15.8,5.0,0.0,385624.0,547206.0,0.0,0.0
10004,536580.0,0,7.0,2548755.0,7.0,2,3,15483.67,17.6,7.0,0.0,292296.0,528022.0,0.0,0.0
10005,436656.0,1,7.0,1174162.0,1.0,0,3,37368.63,16.0,13.0,0.0,1632594.0,2368872.0,0.0,0.0
10006,122562.0,1,7.0,1118948.0,10.0,2,3,11749.03,25.9,18.0,1.0,70737.0,309056.0,1.0,0.0
10007,152702.0,1,7.0,462061.0,4.0,2,6,9626.35,14.2,9.0,0.0,71573.0,318780.0,0.0,0.0
10008,338910.0,1,7.0,1045323.0,2.0,2,6,20732.04,16.5,15.0,0.0,212078.0,299112.0,0.0,0.0
10009,97174.0,1,7.0,1305395.0,10.0,0,3,28283.59,16.9,23.0,0.0,213066.0,416724.0,0.0,0.0
10010,111188.0,1,7.5,1017868.0,1.0,2,2,14614.99,13.8,12.0,0.0,90098.0,288948.0,0.0,0.0
10011,355124.0,1,7.0,681530.0,7.0,0,3,17606.35,18.9,13.0,0.0,564243.0,1372536.0,0.0,0.0
10012,172458.0,1,6.5,1489448.0,6.0,0,3,17252.76,29.0,11.0,0.0,185041.0,303930.0,0.0,0.0
10013,65054.0,1,7.0,1174162.0,1.0,0,3,24253.12,11.0,9.0,0.0,423662.0,626494.0,0.0,0.0
10014,174438.0,1,7.0,1174162.0,10.0,0,11,14655.08,21.0,17.0,1.0,139441.0,411884.0,1.0,0.0
10015,388234.0,0,7.0,670586.0,9.0,0,3,19055.67,19.6,10.0,0.0,352963.0,616418.0,0.0,0.0
10016,139744.0,1,7.5,1173250.0,3.0,0,6,10657.1,20.0,9.0,0.0,46797.0,189464.0,0.0,0.0
10017,478148.0,1,7.5,1520380.0,8.0,0,3,19131.48,16.3,11.0,0.0,166174.0,593846.0,0.0,0.0
10018,521444.0,1,7.5,1351033.0,9.0,0,3,8804.22,12.4,4.0,0.0,140771.0,338888.0,0.0,0.0
10019,619630.0,1,7.5,1174162.0,10.0,0,3,48353.67,29.7,20.0,0.0,1856528.0,2755984.0,0.0,0.0
10020,305184.0,1,6.5,1174162.0,6.0,0,3,25136.24,33.7,11.0,0.0,104120.0,139062.0,0.0,0.0
10021,43780.0,1,7.0,661618.0,4.0,0,11,755.44,6.8,4.0,0.0,9234.0,148346.0,0.0,0.0
10022,427724.0,1,7.0,1174162.0,10.0,2,3,16626.14,21.2,9.0,0.0,257089.0,585992.0,0.0,0.0
10023,450692.0,0,6.5,1167702.0,8.0,2,11,18975.11,25.0,9.0,1.0,71174.0,481932.0,1.0,0.0
10024,22396.0,1,7.0,228361.0,5.0,2,3,3558.7,14.0,4.0,0.0,68590.0,194700.0,0.0,0.0
10025,224114.0,1,7.5,870998.0,4.0,0,5,10662.42,18.8,6.0,0.0,102049.0,179300.0,0.0,0.0
10026,175692.0,1,7.5,848236.0,7.0,0,5,2353.91,10.0,9.0,0.0,78755.0,911878.0,0.0,0.0
10027,270490.0,1,7.5,1800744.0,5.0,0,3,45918.82,14.2,13.0,1.0,421895.0,689986.0,1.0,0.0
10028,152526.0,1,7.0,1174162.0,10.0,0,3,35188.95,22.2,7.0,0.0,809077.0,922086.0,0.0,0.0
10029,39028.0,1,7.5,2927425.0,10.0,2,9,439.09,40.8,4.0,0.0,38285.0,590942.0,0.0,0.0
10030,229944.0,1,7.0,552121.0,1.0,2,3,7223.61,13.6,5.0,0.0,127376.0,224818.0,0.0,0.0
10031,653334.0,1,7.0,2068891.0,10.0,1,3,29309.21,21.3,9.0,0.0,294291.0,548724.0,0.0,0.0
10032,308638.0,1,7.0,1158924.0,10.0,2,11,26751.81,12.8,15.0,0.0,476140.0,945670.0,0.0,0.0
10033,107514.0,1,7.0,464227.0,2.0,2,3,3528.11,8.8,1.0,0.0,80180.0,139810.0,0.0,0.0
10034,178068.0,1,7.0,1174162.0,7.0,2,3,13662.14,9.8,9.0,0.0,168834.0,300278.0,0.0,0.0
10035,160512.0,1,7.0,866457.0,5.0,2,3,20361.73,6.0,13.0,0.0,209589.0,461362.0,0.0,0.0
10036,471482.0,0,7.0,1260327.0,9.0,0,3,15543.9,11.3,8.0,0.0,88787.0,276342.0,0.0,0.0
10037,515988.0,1,6.5,1121076.0,8.0,0,11,20926.79,24.8,11.0,1.0,81757.0,302478.0,1.0,0.0
10038,488158.0,0,7.5,964725.0,10.0,0,5,5169.33,19.9,4.0,0.0,225758.0,323928.0,0.0,0.0
10039,130174.0,1,7.0,1174162.0,2.0,1,3,5396.0,10.5,11.0,0.0,80864.0,199650.0,0.0,0.0
10040,22088.0,1,6.0,1174162.0,2.0,0,3,3071.54,4.2,5.0,0.0,92891.0,220858.0,0.0,0.0
10041,221034.0,1,6.5,819128.0,3.0,2,11,14088.88,7.9,7.0,0.0,112594.0,289718.0,0.0,0.0
10042,131120.0,1,7.0,452941.0,8.0,0,3,1792.84,11.7,4.0,0.0,101099.0,168190.0,0.0,0.0
10043,626604.0,1,7.5,2125948.0,10.0,0,3,32952.27,23.4,16.0,0.0,786448.0,3161884.0,0.0,0.0
10044,351340.0,0,6.5,3318692.0,9.0,0,5,71904.93,26.4,17.0,0.0,7111073.0,14294896.0,0.0,0.0
10045,111430.0,1,7.5,1770553.0,6.0,2,6,18885.81,30.5,11.0,0.0,155059.0,376398.0,0.0,0.0
10046,198946.0,1,7.5,1052942.0,7.0,0,5,5896.46,11.5,9.0,0.0,169404.0,312840.0,0.0,0.0
10047,366278.0,0,6.5,844189.0,10.0,0,3,15406.53,19.8,31.0,1.0,245347.0,627088.0,1.0,0.0
10048,133034.0,1,7.0,689339.0,4.0,2,3,12465.52,7.7,12.0,0.0,193724.0,512116.0,0.0,0.0
10049,560626.0,1,7.0,3137413.0,10.0,0,3,15582.47,15.0,6.0,0.0,135280.0,181698.0,0.0,0.0
10050,781550.0,1,7.5,1967070.0,5.0,0,3,22621.4,39.8,19.0,0.0,703988.0,1997886.0,0.0,0.0
10051,653664.0,0,6.0,1787672.0,10.0,2,3,47820.15,20.5,16.0,1.0,408785.0,662002.0,1.0,0.0
10052,437404.0,1,7.0,2833185.0,6.0,0,3,61149.6,21.3,18.0,0.0,108889.0,280170.0,0.0,0.0
10053,675576.0,0,6.5,2100431.0,8.0,0,3,34657.14,21.6,18.0,0.0,777233.0,1155286.0,0.0,0.0
10054,75526.0,1,7.0,671384.0,1.0,2,3,1477.06,11.0,4.0,0.0,55062.0,99902.0,0.0,0.0
10055,446908.0,0,7.0,1627141.0,4.0,0,3,26034.18,17.2,12.0,0.0,387144.0,679206.0,0.0,0.0
10056,215908.0,1,7.0,1515041.0,1.0,0,7,11968.86,8.5,6.0,0.0,127319.0,215842.0,0.0,0.0
10057,438724.0,1,7.5,2008167.0,1.0,1,3,51542.82,31.8,18.0,0.0,951045.0,1728738.0,0.0,0.0
10058,152900.0,1,7.0,2263812.0,5.0,0,8,21317.62,14.8,13.0,0.0,549974.0,759924.0,0.0,0.0
10059,261404.0,1,7.5,1128828.0,5.0,0,3,23235.1,14.3,11.0,0.0,215327.0,742038.0,0.0,0.0
10060,55660.0,0,7.5,1153452.0,10.0,0,3,19935.56,17.6,9.0,0.0,484519.0,935066.0,0.0,0.0
10061,153890.0,1,7.5,1367050.0,3.0,2,3,12189.45,16.0,10.0,0.0,148314.0,290070.0,0.0,0.0
10062,217228.0,1,7.0,975555.0,7.0,0,3,22437.67,14.0,14.0,0.0,303734.0,510444.0,0.0,0.0
10063,166606.0,1,6.5,683183.0,10.0,0,3,17079.67,15.1,8.0,0.0,267121.0,481756.0,0.0,0.0
10064,130108.0,1,7.0,655500.0,1.0,2,11,2583.62,9.0,12.0,0.0,80617.0,236324.0,0.0,0.0
10065,111496.0,1,7.0,539239.0,5.0,2,11,2619.72,9.1,9.0,0.0,91162.0,229482.0,0.0,0.0
10066,255288.0,0,7.5,1174162.0,3.0,0,5,2796.8,22.6,8.0,1.0,38437.0,142208.0,0.0,0.0
10067,313478.0,1,7.0,1198976.0,1.0,1,3,21082.02,16.0,10.0,0.0,186162.0,315612.0,0.0,0.0
10068,220990.0,0,7.0,2385697.0,10.0,0,3,25049.79,13.0,19.0,0.0,41629.0,688534.0,0.0,0.0
10069,194744.0,1,7.5,840978.0,1.0,2,3,13245.47,20.7,6.0,0.0,272403.0,436854.0,0.0,0.0
10070,549626.0,0,7.0,1518936.0,10.0,0,3,27847.16,14.5,20.0,0.0,364800.0,1238688.0,0.0,0.0
10071,124410.0,1,7.0,1006677.0,10.0,0,3,23405.15,17.7,12.0,0.0,95950.0,165814.0,0.0,0.0
10072,619564.0,1,7.0,2889463.0,10.0,2,3,20707.72,19.0,8.0,0.0,627133.0,2255154.0,0.0,0.0
10073,630300.0,1,7.5,3888160.0,3.0,0,3,64154.64,19.8,9.0,0.0,1806007.0,2208206.0,0.0,0.0
10074,33022.0,1,7.0,711094.0,3.0,2,7,2127.43,11.4,6.0,0.0,65683.0,129800.0,0.0,0.0
10075,259138.0,1,7.5,2256706.0,10.0,1,3,13220.58,22.0,11.0,0.0,536864.0,1550230.0,0.0,0.0
10076,510158.0,0,7.0,1514072.0,1.0,2,3,25612.95,9.4,9.0,0.0,358834.0,641168.0,0.0,0.0
10077,400070.0,0,7.5,990869.0,1.0,2,3,14284.77,35.1,10.0,0.0,274930.0,698104.0,0.0,0.0
10078,107426.0,1,7.5,1484432.0,1.0,2,3,8572.61,7.8,14.0,0.0,31179.0,124454.0,0.0,0.0
10079,432036.0,0,7.0,1476927.0,10.0,2,3,22153.81,18.0,7.0,0.0,226784.0,267674.0,0.0,0.0
10080,132220.0,1,7.5,761292.0,2.0,2,7,13449.53,11.2,8.0,0.0,88274.0,138886.0,0.0,0.0
10081,64944.0,1,7.0,1682640.0,10.0,1,11,6492.11,33.4,4.0,0.0,161671.0,255376.0,0.0,0.0
10082,154264.0,1,7.0,989672.0,4.0,1,3,20247.16,18.4,7.0,0.0,67507.0,149754.0,0.0,0.0
10083,297836.0,1,7.5,713355.0,1.0,0,3,13672.59,25.5,12.0,0.0,467096.0,962346.0,0.0,0.0
10084,251482.0,0,7.0,1174162.0,6.0,2,3,17415.4,14.9,10.0,0.0,194807.0,268202.0,0.0,0.0
10085,247038.0,0,7.0,930962.0,7.0,0,3,18774.47,11.9,13.0,0.0,193781.0,904728.0,0.0,0.0
10086,329912.0,1,7.5,1139658.0,7.0,0,3,21178.73,15.4,10.0,0.0,216752.0,437976.0,0.0,0.0
10087,464904.0,0,7.0,1615608.0,6.0,2,3,25176.71,18.5,11.0,0.0,469129.0,1071378.0,0.0,0.0
10088,401038.0,0,7.0,1308416.0,7.0,0,3,25950.2,16.6,11.0,0.0,281295.0,418638.0,0.0,0.0
10089,771232.0,0,6.5,2283648.0,10.0,2,3,29687.5,18.0,8.0,0.0,650731.0,881254.0,0.0,0.0
10090,223740.0,1,7.0,830889.0,10.0,2,3,16410.11,18.6,13.0,0.0,233814.0,548020.0,0.0,0.0
10091,546040.0,1,7.0,2603114.0,3.0,0,3,26031.14,23.2,14.0,1.0,454784.0,670824.0,1.0,0.0
10092,111474.0,1,7.0,731671.0,1.0,0,3,15182.33,14.5,21.0,0.0,90573.0,178354.0,0.0,0.0
10093,128876.0,1,7.5,742064.0,10.0,0,3,20406.76,32.3,12.0,1.0,159467.0,371536.0,1.0,0.0
10094,22440.0,1,7.0,1174162.0,1.0,2,11,17562.84,18.3,10.0,0.0,376713.0,504856.0,0.0,0.0
10095,406846.0,1,7.0,2807250.0,9.0,0,3,29710.11,13.5,11.0,0.0,157814.0,456808.0,0.0,0.0
10096,78672.0,1,7.0,776416.0,10.0,0,3,6056.06,22.0,11.0,1.0,225093.0,506088.0,1.0,0.0
10097,644556.0,1,7.5,3525526.0,3.0,0,3,78443.02,19.4,16.0,0.0,1139677.0,1615196.0,0.0,0.0
10098,263164.0,0,6.0,759164.0,10.0,0,3,14613.85,19.3,9.0,0.0,207328.0,323114.0,0.0,0.0
10099,164054.0,1,7.5,481935.0,6.0,2,3,7148.56,11.9,12.0,0.0,147288.0,309496.0,0.0,0.0
10100,343244.0,1,7.5,1667421.0,1.0,0,3,19175.37,18.0,18.0,0.0,283860.0,1363780.0,0.0,0.0
10101,245850.0,1,7.0,1486256.0,3.0,2,3,18206.75,10.0,17.0,0.0,207765.0,435820.0,0.0,0.0
10102,326216.0,0,7.0,1174162.0,1.0,0,0,6463.99,31.7,10.0,1.0,80199.0,302478.0,1.0,0.0
10103,172260.0,1,7.0,2343004.0,6.0,0,3,19271.32,22.8,5.0,1.0,66006.0,163680.0,1.0,0.0
10104,261800.0,1,7.0,1174162.0,1.0,2,3,23753.99,9.3,8.0,0.0,108015.0,152724.0,0.0,0.0
10105,218394.0,1,6.0,1174162.0,4.0,2,3,10315.1,16.1,10.0,0.0,87628.0,387266.0,0.0,0.0
10106,196020.0,1,7.0,1174162.0,6.0,2,3,6523.27,10.8,9.0,0.0,151126.0,267146.0,0.0,0.0
10107,134398.0,1,7.0,1122064.0,5.0,2,5,14867.31,16.5,13.0,1.0,113411.0,376266.0,1.0,0.0
10108,215292.0,1,7.0,1729190.0,10.0,2,3,8905.3,13.8,7.0,0.0,278464.0,488510.0,0.0,0.0
10109,380754.0,1,7.0,925775.0,1.0,2,3,9103.47,15.5,15.0,0.0,170620.0,287980.0,0.0,0.0
10110,433070.0,0,7.5,1010876.0,8.0,0,3,22575.99,18.1,15.0,0.0,351614.0,592614.0,0.0,0.0
10111,510686.0,0,7.0,2331528.0,10.0,0,3,56345.26,17.5,15.0,0.0,267254.0,724702.0,0.0,0.0
10112,223058.0,1,7.5,1406285.0,4.0,0,3,39141.33,26.8,6.0,0.0,178562.0,220902.0,0.0,0.0
10113,180620.0,1,7.0,1174162.0,7.0,2,3,13093.47,11.3,25.0,1.0,117173.0,365728.0,1.0,0.0
10114,449328.0,1,7.0,1862665.0,10.0,2,3,20489.41,21.2,8.0,0.0,336984.0,534512.0,0.0,0.0
10115,129602.0,1,7.0,1007437.0,10.0,2,7,10015.47,9.8,11.0,0.0,176643.0,405812.0,0.0,0.0
10116,354464.0,0,7.0,1174162.0,10.0,0,3,28986.59,20.9,15.0,0.0,225815.0,425128.0,0.0,0.0
10117,158312.0,1,7.0,664677.0,4.0,2,3,15730.48,9.4,17.0,0.0,110124.0,279026.0,0.0,0.0
10118,528374.0,0,7.0,1406988.0,6.0,0,3,17001.2,15.4,11.0,0.0,353951.0,394086.0,0.0,0.0
10119,473792.0,1,7.5,1301937.0,4.0,0,3,19095.19,11.6,14.0,0.0,323513.0,913638.0,0.0,0.0
10120,306702.0,0,7.0,1494920.0,4.0,0,3,20355.84,23.5,12.0,0.0,341449.0,653488.0,0.0,0.0
10121,161810.0,1,7.0,503101.0,2.0,2,3,5794.05,25.4,10.0,0.0,129732.0,222200.0,0.0,0.0
10122,316734.0,0,7.0,903887.0,10.0,2,3,19809.97,13.6,6.0,1.0,197942.0,292336.0,1.0,0.0
10123,53636.0,1,7.0,944870.0,3.0,2,2,12913.16,16.5,6.0,1.0,8569.0,85624.0,1.0,0.0
10124,98472.0,1,7.5,283499.0,3.0,2,11,1327.72,10.0,4.0,0.0,40451.0,487828.0,0.0,0.0
10125,436788.0,0,7.0,980780.0,1.0,2,3,7691.01,18.0,6.0,0.0,343748.0,510928.0,0.0,0.0
10126,751300.0,1,7.5,4634575.0,1.0,1,3,27768.88,18.1,10.0,0.0,348935.0,3513246.0,0.0,0.0
10127,492756.0,0,7.0,2611436.0,3.0,0,3,20347.48,16.0,12.0,0.0,806702.0,1310056.0,0.0,0.0
10128,399168.0,1,6.5,1174162.0,3.0,0,3,49951.38,23.4,17.0,0.0,448020.0,619036.0,0.0,0.0
10129,528528.0,1,7.5,1521520.0,5.0,0,3,21047.82,22.8,9.0,0.0,470782.0,876392.0,0.0,0.0
10130,433400.0,0,6.0,1796640.0,10.0,0,3,33387.56,31.4,14.0,0.0,373521.0,828520.0,0.0,0.0
10131,664026.0,1,7.5,1174162.0,4.0,0,3,16130.62,20.2,18.0,1.0,571729.0,977856.0,1.0,0.0
10132,48334.0,1,7.0,1318467.0,2.0,0,7,10778.51,14.8,10.0,0.0,69844.0,186758.0,0.0,0.0
10133,329912.0,1,7.5,1174162.0,2.0,2,0,7766.44,27.3,5.0,0.0,55252.0,123772.0,0.0,0.0
10134,169554.0,1,6.5,677977.0,10.0,0,5,18361.98,16.5,11.0,1.0,64581.0,154814.0,1.0,0.0
10135,212850.0,1,6.5,1174162.0,5.0,0,5,4582.04,21.6,7.0,2.0,151164.0,324148.0,2.0,0.0
10136,477554.0,0,7.0,1406057.0,10.0,0,3,22848.26,18.5,19.0,0.0,345420.0,616264.0,0.0,0.0
10137,359766.0,0,7.0,779095.0,2.0,2,7,7790.95,26.0,11.0,0.0,261953.0,811008.0,0.0,0.0
10138,224950.0,1,7.0,582825.0,1.0,2,3,1306.44,12.6,18.0,0.0,119909.0,465894.0,0.0,0.0
10139,65274.0,1,7.5,1642170.0,5.0,0,7,22716.59,18.4,6.0,0.0,36328.0,934538.0,0.0,0.0
10140,440220.0,0,6.5,1083551.0,10.0,0,3,17336.74,11.9,9.0,0.0,105298.0,330418.0,0.0,0.0
10141,343750.0,0,7.0,1812562.0,4.0,2,7,27052.39,18.7,8.0,0.0,309586.0,527164.0,0.0,0.0
10142,226160.0,0,7.0,710239.0,2.0,2,3,15861.96,12.8,5.0,0.0,161329.0,205502.0,0.0,0.0
10143,97900.0,1,6.5,751564.0,3.0,2,3,9519.95,8.4,10.0,0.0,82441.0,236874.0,0.0,0.0
10144,396396.0,1,7.0,1296902.0,1.0,0,3,24965.43,17.0,11.0,1.0,118807.0,256168.0,0.0,1.0
10145,477070.0,1,7.5,1359678.0,10.0,0,3,26740.22,33.9,13.0,0.0,424650.0,654720.0,0.0,0.0
10146,326238.0,1,6.5,1174162.0,10.0,0,3,17906.74,23.9,11.0,1.0,258438.0,389136.0,1.0,0.0
10147,337634.0,1,7.5,2505188.0,10.0,0,3,27974.46,26.7,11.0,0.0,715882.0,978626.0,0.0,0.0
10148,218812.0,1,7.0,944870.0,5.0,1,3,9684.87,21.5,7.0,0.0,258571.0,398134.0,0.0,0.0
10149,347314.0,1,7.5,2530895.0,10.0,0,3,50406.81,28.8,22.0,0.0,758613.0,1488806.0,0.0,0.0
10150,109252.0,1,7.5,849186.0,8.0,2,11,11322.48,21.7,9.0,0.0,443669.0,747780.0,0.0,0.0
10151,51172.0,1,7.0,369056.0,2.0,2,3,6919.61,19.9,4.0,0.0,228798.0,274516.0,0.0,0.0
10152,230494.0,0,6.0,670054.0,10.0,1,3,14015.35,14.0,6.0,0.0,144286.0,204248.0,0.0,0.0
10153,104500.0,1,7.0,1174162.0,4.0,0,11,16295.54,15.0,14.0,0.0,72827.0,106744.0,0.0,0.0
10154,89012.0,1,6.5,415112.0,7.0,2,3,2307.36,16.0,6.0,0.0,74860.0,202510.0,0.0,0.0
10155,442684.0,1,7.5,2412221.0,10.0,0,5,31157.72,34.6,12.0,0.0,335217.0,573342.0,0.0,0.0
10156,153780.0,1,7.5,1043442.0,10.0,1,3,10173.55,20.0,9.0,2.0,140828.0,292226.0,2.0,0.0
10157,33528.0,1,7.0,772388.0,10.0,1,11,20790.18,11.0,12.0,1.0,48184.0,311652.0,0.0,0.0
10158,86262.0,1,7.0,1174162.0,1.0,2,3,7946.94,7.6,20.0,0.0,100909.0,319242.0,0.0,0.0
10159,471702.0,1,7.0,3588815.0,1.0,2,3,25779.77,17.6,31.0,0.0,261934.0,2944480.0,0.0,0.0
10160,664026.0,0,7.0,1179064.0,10.0,0,3,20732.04,26.0,10.0,0.0,250021.0,1068232.0,0.0,0.0
10161,336732.0,1,7.0,1174162.0,9.0,0,3,11852.2,17.5,9.0,1.0,149074.0,217668.0,1.0,0.0
10162,335918.0,1,7.5,5802030.0,10.0,0,3,41387.89,15.9,22.0,0.0,246677.0,1316282.0,0.0,0.0
10163,178662.0,1,6.5,1174162.0,8.0,2,3,11429.64,14.4,11.0,0.0,114266.0,366520.0,0.0,0.0
10164,177782.0,1,7.0,1446603.0,10.0,1,5,15310.01,18.5,13.0,0.0,161975.0,446556.0,0.0,0.0
10165,260524.0,0,7.0,1231542.0,10.0,0,13,17446.75,17.8,10.0,0.0,191216.0,1096040.0,0.0,0.0
10166,412588.0,1,6.5,2672502.0,10.0,2,0,32070.1,11.1,11.0,0.0,296932.0,424996.0,0.0,0.0
10167,64790.0,1,7.0,1174162.0,10.0,0,11,9624.64,23.9,9.0,0.0,140961.0,263252.0,0.0,0.0
10168,110374.0,1,6.5,320245.0,1.0,2,3,2962.29,14.0,2.0,0.0,94259.0,112530.0,0.0,0.0
10169,65384.0,1,6.5,1345998.0,10.0,0,11,18395.42,17.4,5.0,0.0,274550.0,392458.0,0.0,0.0
10170,219230.0,1,7.5,1255292.0,2.0,2,3,14854.2,28.1,9.0,0.0,402116.0,588632.0,0.0,0.0
10171,139546.0,1,7.0,1355821.0,5.0,2,11,6982.5,16.1,15.0,3.0,39197.0,268620.0,3.0,0.0
10172,265606.0,1,6.5,1338113.0,10.0,2,3,18956.68,15.8,9.0,1.0,134919.0,305712.0,1.0,0.0
10173,324104.0,1,7.0,1174162.0,7.0,0,5,28495.25,17.0,10.0,0.0,206055.0,718674.0,0.0,0.0
10174,103862.0,1,7.0,1066641.0,4.0,2,3,14488.26,10.9,7.0,0.0,60496.0,92048.0,0.0,0.0
10175,176374.0,1,7.0,1199508.0,3.0,0,3,10695.67,21.3,11.0,1.0,86146.0,180686.0,1.0,0.0
10176,325358.0,1,7.5,1592238.0,4.0,0,3,31579.14,14.0,15.0,0.0,413440.0,637450.0,0.0,0.0
10177,92026.0,1,7.5,1128714.0,9.0,0,3,9349.52,15.3,10.0,1.0,79857.0,139480.0,0.0,1.0
10178,223366.0,1,7.0,1296047.0,4.0,0,3,4482.29,18.5,8.0,0.0,223820.0,342826.0,0.0,0.0
10179,672210.0,0,6.5,2031917.0,10.0,0,3,24382.89,25.5,13.0,0.0,316654.0,569316.0,0.0,0.0
10180,404910.0,1,6.5,3496950.0,10.0,2,3,34823.77,20.3,8.0,0.0,259616.0,319462.0,0.0,0.0
10181,326304.0,1,7.5,1174162.0,5.0,0,3,19023.75,19.2,17.0,0.0,165300.0,688534.0,0.0,0.0
10182,673068.0,0,7.0,2906430.0,8.0,0,3,44080.95,30.0,13.0,0.0,215213.0,421652.0,0.0,0.0
10183,39270.0,1,7.5,1174162.0,5.0,2,3,3092.25,27.2,8.0,0.0,53485.0,233684.0,0.0,0.0
10184,220462.0,1,7.5,647349.0,5.0,0,3,10951.22,30.0,24.0,1.0,58539.0,761728.0,1.0,0.0
